"code","name","postal_code","population","code_department","code_city_community","code_canton"
"15142",Neuvéglise-sur-Truyère,"15260,15100",1753,"15","200066660","1509"
"15143",Nieudan,"15150",108,"15","200066678","1513"
"15144",Omps,"15290",349,"15","200066678","1513"
"15146",Pailherols,"15800",130,"15","241501089","1514"
"15147",Parlan,"15290",431,"15","200066678","1513"
"15148",Paulhac,"15430",405,"15","200066660","1512"
"15149",Paulhenc,"15230",249,"15","200066660","1512"
"15151",Peyrusse,"15170",154,"15","200066637","1507"
"15152",Pierrefort,"15230",903,"15","200066660","1512"
"15153",Pleaux,"15700",1503,"15","241501139","1505"
"15154",Polminhac,"15800",1151,"15","241501089","1514"
"15155",Pradiers,"15160",89,"15","200066637","1507"
"15156",Prunet,"15130",662,"15","200066678","1501"
"15157",Quézac,"15600",328,"15","200066678","1506"
"15158",Rageade,"15500",97,"15","200066637","1509"
"15159",Raulhac,"15800",276,"15","241501089","1514"
"15160",Reilhac,"15250",1100,"15","241500230","1508"
"15161",Rézentières,"15170",112,"15","200066660","1511"
"15162",Riom-ès-Montagnes,"15400",2520,"15","241500255","1510"
"15163",Roannes-Saint-Mary,"15220",1078,"15","200066678","1506"
"15164",Roffiac,"15100",611,"15","200066660","1511"
"15165",Rouffiac,"15150",206,"15","200066678","1513"
"15166",Roumégoux,"15290",312,"15","200066678","1513"
"15167",Rouziers,"15600",121,"15","200066678","1506"
"15168",Ruynes-en-Margeride,"15320",687,"15","200066660","1509"
"15169",Saignes,"15240",845,"15","241501055","1515"
"15170",Saint-Amandin,"15190",227,"15","241500255","1510"
"15172",Saint-Antoine,"15220",112,"15","200066678","1506"
"15173",Saint-Bonnet-de-Condat,"15190",116,"15","241500255","1510"
"15174",Saint-Bonnet-de-Salers,"15140",281,"15","241501139","1505"
"15175",Saint-Cernin,"15310",1073,"15","241501139","1508"
"15176",Saint-Chamant,"15140",237,"15","241501139","1508"
"15178",Saint-Cirgues-de-Jordanne,"15590",133,"15","241500230","1514"
"15179",Saint-Cirgues-de-Malbert,"15140",250,"15","241501139","1508"
"15180",Saint-Clément,"15800",75,"15","241501089","1514"
"15181",Saint-Constant-Fournoulès,"15600",619,"15","200066678","1506"
"15182",Saint-Étienne-Cantalès,"15150",134,"15","200066678","1513"
"15183",Saint-Étienne-de-Carlat,"15130",136,"15","241501089","1514"
"15184",Saint-Étienne-de-Maurs,"15600",784,"15","200066678","1506"
"15185",Saint-Étienne-de-Chomeil,"15400,15270",215,"15","241500255","1510"
"15186",Sainte-Eulalie,"15140",211,"15","241501139","1505"
"15187",Saint-Flour,"15100",6504,"15","200066660","1511,1512,1599"
"15188",Saint-Georges,"15100",1178,"15","200066660","1509"
"15189",Saint-Gérons,"15150",214,"15","200066678","1513"
"15190",Saint-Hippolyte,"15400",116,"15","241500255","1510"
"15191",Saint-Illide,"15310",656,"15","241501139","1508"
"15192",Saint-Jacques-des-Blats,"15800",349,"15","241501089","1514"
"15194",Saint-Julien-de-Toursac,"15600",118,"15","200066678","1506"
"15196",Saint-Mamet-la-Salvetat,"15220",1548,"15","200066678","1506"
"15198",Sainte-Marie,"15230",110,"15","200066660","1512"
"15199",Saint-Martial,"15110",81,"15","200066660","1509"
"15200",Saint-Martin-Cantalès,"15140",148,"15","241501139","1505"
"15201",Saint-Martin-sous-Vigouroux,"15230",240,"15","200066660","1512"
"15202",Saint-Martin-Valmeroux,"15140",763,"15","241501139","1505"
"15203",Saint-Mary-le-Plain,"15500",158,"15","200066637","1511"
"15204",Saint-Paul-des-Landes,"15250",1536,"15","241500230","1513"
"15205",Saint-Paul-de-Salers,"15140",105,"15","241501139","1505"
"15206",Saint-Pierre,"15350",135,"15","241501055","1515"
"15207",Saint-Poncy,"15500",351,"15","200066637","1511"
"15208",Saint-Projet-de-Salers,"15140",138,"15","241501139","1508"
"15209",Saint-Rémy-de-Chaudes-Aigues,"15110",117,"15","200066660","1509"
"15211",Saint-Santin-Cantalès,"15150",306,"15","200066678","1513"
"15212",Saint-Santin-de-Maurs,"15600",357,"15","200066678","1506"
"15213",Saint-Saturnin,"15190",206,"15","200066637","1507"
"15214",Saint-Saury,"15290",190,"15","200066678","1513"
"15215",Saint-Simon,"15130,15000",1154,"15","241500230","1514"
"15216",Saint-Urcize,"15110",447,"15","200066660","1509"
"15217",Saint-Victor,"15150",109,"15","200066678","1513"
"15218",Saint-Vincent-de-Salers,"15380",66,"15","241501139","1510"
"15219",Salers,"15140",329,"15","241501139","1505"
"15220",Salins,"15200",145,"15","241500271","1505"
"15221",Sansac-de-Marmiesse,"15130",1358,"15","241500230","1506"
"15222",Sansac-Veinazès,"15120",216,"15","200066678","1501"
"15223",Sauvat,"15240",209,"15","241501055","1515"
"15224",La Ségalassière,"15290",124,"15","200066678","1513"
"15225",Ségur-les-Villas,"15300",202,"15","200066637","1507"
"15226",Sénezergues,"15340",193,"15","200066678","1501"
"15228",Siran,"15150",483,"15","200066678","1513"
"15229",Soulages,"15100",80,"15","200066660","1509"
"15230",Sourniac,"15200",202,"15","241500271","1515"
"15231",Talizat,"15170",585,"15","200066660","1511"
"15232",Tanavelle,"15100",238,"15","200066660","1512"
"15233",Teissières-de-Cornet,"15250",288,"15","241500230","1508"
"15234",Teissières-lès-Bouliès,"15130",322,"15","200066678","1514"
"15235",Les Ternes,"15100",588,"15","200066660","1512"
"15236",Thiézac,"15800",606,"15","241501089","1514"
"15237",Tiviers,"15100",169,"15","200066660","1511"
"15238",Tournemire,"15310",125,"15","241501139","1508"
"15240",Trémouille,"15270",177,"15","241501055","1515"
"15241",La Trinitat,"15110,12210",49,"15","200066660","1509"
"15242",Le Trioulou,"15600",106,"15","200066678","1506"
"15243",Trizac,"15400",519,"15","241500255","1510"
"15244",Ussel,"15300",478,"15","200066660","1507"
"15245",Vabres,"15100",249,"15","200066660","1509"
"15246",Valette,"15400",232,"15","241500255","1510"
"15247",Valjouze,"15170",23,"15","200066637","1511"
"15248",Valuéjols,"15300",560,"15","200066660","1512"
"15249",Le Vaulmier,"15380",70,"15","241501139","1510"
"15250",Vebret,"15240",507,"15","241501055","1515"
"15251",Védrines-Saint-Loup,"15100",139,"15","200066660","1509"
"15252",Velzic,"15590",420,"15","241500230","1514"
"15253",Vernols,"15160",66,"15","200066637","1507"
"15254",Veyrières,"15350",109,"15","241501055","1515"
"15255",Vézac,"15130",1191,"15","241500230","1514"
"15256",Vèze,"15160",58,"15","200066637","1507"
"15257",Vezels-Roussy,"15130",133,"15","241500230","1514"
"15258",Vic-sur-Cère,"15800",1830,"15","241501089","1514"
"15259",Vieillespesse,"15500",257,"15","200066660","1511"
"15260",Vieillevie,"15120",111,"15","200066678","1501"
"15261",Le Vigean,"15200",825,"15","241500271","1505"
"15262",Villedieu,"15100",549,"15","200066660","1512"
"15263",Virargues,"15300",133,"15","200066637","1507"
"15264",Vitrac,"15220",262,"15","200066678","1506"
"15265",Ydes,"15210",1738,"15","241501055","1515"
"15266",Yolet,"15130",555,"15","241500230","1514"
"15267",Ytrac,"15000,15130,15250",4246,"15","241500230","1502"
"15268",Le Rouget-Pers,"15290",1258,"15","200066678","1513"
"15269",Besse,"15140",124,"15","241501139","1508"
"26001",Solaure en Diois,"26150",457,"26","242600534","2604"
"26002",Albon,"26140",1933,"26","200040491","2612"
"26003",Aleyrac,"26770",46,"26","242600492","2603"
"26004",Alixan,"26300",2497,"26","200068781","2601"
"26005",Allan,"26780",1706,"26","200040459","2609"
"26006",Allex,"26400",2495,"26","242600252","2607"
"26007",Ambonil,"26800",120,"26","242600252","2607"
"26008",Ancône,"26200",1329,"26","200040459","2608"
"26009",Andancette,"26140",1338,"26","200040491","2612"
"26010",Anneyron,"26140",3962,"26","200040491","2612"
"26011",Aouste-sur-Sye,"26400",2495,"26","200040509","2602"
"26012",Arnayon,"26470",26,"26","242600534","2604"
"26013",Arpavon,"26110",77,"26","200068229","2610"
"26014",Arthémonay,"26260",579,"26","200073096","2605"
"26015",Aubenasson,"26340",67,"26","200040509","2604"
"26016",Aubres,"26110",415,"26","200068229","2610"
"26017",Aucelon,"26340",15,"26","242600534","2604"
"26018",Aulan,"26570",11,"26","200068229","2610"
"26019",Aurel,"26340",242,"26","200040509","2604"
"26020",La Répara-Auriples,"26400",230,"26","242600252","2602"
"26021",Autichamp,"26400",119,"26","242600252","2602"
"26022",Ballons,"26560",83,"26","200068229","2610"
"26023",Barbières,"26300",1036,"26","200068781","2619"
"26024",Barcelonne,"26120",349,"26","200068781","2602"
"26025",Barnave,"26310",193,"26","242600534","2604"
"26026",Barret-de-Lioure,"26570",80,"26","200068229","2610"
"26027",Barsac,"26150",139,"26","242600534","2604"
"26028",Bathernay,"26260",249,"26","200073096","2605"
"26030",La Bâtie-des-Fonds,"26310",5,"26","242600534","2604"
"26031",La Bâtie-Rolland,"26160",1001,"26","200040459","2603"
"26032",La Baume-Cornillane,"26120",438,"26","200068781","2602"
"26033",La Baume-de-Transit,"26790",859,"26","200042901","2606"
"26034",La Baume-d'Hostun,"26730",567,"26","200068781","2619"
"26035",Beaufort-sur-Gervanne,"26400",468,"26","242600252","2602"
"26036",Beaumont-en-Diois,"26310",101,"26","242600534","2604"
"26037",Beaumont-lès-Valence,"26760",3670,"26","200068781","2617"
"26038",Beaumont-Monteux,"26600",1304,"26","200073096","2613"
"26039",Beauregard-Baret,"26300",831,"26","200068781","2619"
"26040",Beaurières,"26310",73,"26","242600534","2604"
"26041",Beausemblant,"26240",1434,"26","200040491","2612"
"26042",Beauvallon,"26800",1582,"26","200068781","2617"
"26043",Beauvoisin,"26170",147,"26","200068229","2610"
"26045",La Bégude-de-Mazenc,"26160",1670,"26","242600492","2603"
"26046",Bellecombe-Tarendol,"26110",80,"26","200068229","2610"
"26047",Bellegarde-en-Diois,"26470",83,"26","242600534","2604"
"26048",Bénivay-Ollon,"26170",62,"26","200068229","2610"
"26049",Bésayes,"26300",1204,"26","200068781","2619"
"26050",Bésignan,"26110",76,"26","200068229","2610"
"26051",Bézaudun-sur-Bîne,"26460",72,"26","242600492","2603"
"26052",Bonlieu-sur-Roubion,"26160",467,"26","200040459","2603"
"26054",Bouchet,"26790",1499,"26","200042901","2606"
"26055",Boulc,"26410",126,"26","242600534","2604"
"26056",Bourdeaux,"26460",639,"26","242600492","2603"
"26057",Bourg-de-Péage,"26300",10498,"26","200068781","2601"
"26058",Bourg-lès-Valence,"26500",20078,"26","200068781","2615"
"26059",Bouvante,"26190",238,"26","200067767","2619"
"26060",Bouvières,"26460",147,"26","242600492","2603"
"26061",Bren,"26260",557,"26","200073096","2605"
"26062",Brette,"26340",41,"26","242600534","2604"
"26063",Buis-les-Baronnies,"26170",2293,"26","200068229","2610"
"26064",Chabeuil,"26120",6880,"26","200068781","2616"
"26065",Chabrillan,"26400",706,"26","242600252","2602"
"26066",Le Chaffal,"26190",42,"26","200067767","2619"
"26067",Chalancon,"26470",49,"26","242600534","2604"
"26068",Le Chalon,"26350",211,"26","200068781","2605"
"26069",Chamaloc,"26150",131,"26","242600534","2604"
"26070",Chamaret,"26230",561,"26","200040681","2606"
"26071",Chanos-Curson,"26600",1075,"26","200073096","2613"
"26072",Chantemerle-les-Blés,"26600",1278,"26","200073096","2613"
"26073",Chantemerle-lès-Grignan,"26230",261,"26","200040681","2606"
"26074",La Chapelle-en-Vercors,"26420",699,"26","200067767","2619"
"26075",La Charce,"26470",35,"26","200068229","2610"
"26076",Charens,"26310",29,"26","242600534","2604"
"26077",Charmes-sur-l'Herbasse,"26260",934,"26","200073096","2605"
"26078",Charols,"26450",903,"26","200040459","2603"
"26079",Charpey,"26300",1367,"26","200068781","2619"
"26080",Chastel-Arnaud,"26340",38,"26","200040509","2604"
"26081",Châteaudouble,"26120",581,"26","200068781","2602"
"26082",Châteauneuf-de-Bordette,"26110",95,"26","200068229","2610"
"26083",Châteauneuf-de-Galaure,"26330",1792,"26","200040491","2605"
"26084",Châteauneuf-sur-Isère,"26300",3840,"26","200068781","2613"
"26085",Châteauneuf-du-Rhône,"26780",2732,"26","200040459","2609"
"26086",Châtillon-en-Diois,"26410",667,"26","242600534","2604"
"26087",Châtillon-Saint-Jean,"26750",1355,"26","200068781","2611"
"26088",Chatuzange-le-Goubet,"26300",5413,"26","200068781","2619"
"26089",Chaudebonne,"26110",53,"26","200068229","2610"
"26090",La Chaudière,"26340",24,"26","200040509","2604"
"26091",Chauvac-Laux-Montaux,"26510",43,"26","200068229","2610"
"26092",Chavannes,"26260",697,"26","200073096","2605"
"26093",Clansayes,"26130",522,"26","200042901","2614"
"26094",Claveyson,"26240",869,"26","200040491","2612"
"26095",Cléon-d'Andran,"26450",845,"26","200040459","2603"
"26096",Clérieux,"26260",2019,"26","200068781","2611"
"26097",Cliousclat,"26270",643,"26","242600252","2607"
"26098",Cobonne,"26400",163,"26","242600252","2602"
"26099",Colonzelle,"26230",552,"26","200040681","2606"
"26100",Combovin,"26120",409,"26","200068781","2602"
"26101",Comps,"26220",164,"26","242600492","2603"
"26102",Condillac,"26740",141,"26","200040459","2603"
"26103",Condorcet,"26110",480,"26","200068229","2610"
"26104",Cornillac,"26510",81,"26","200068229","2610"
"26105",Cornillon-sur-l'Oule,"26510",69,"26","200068229","2610"
"26106",La Coucourde,"26740",1055,"26","200040459","2608"
"26107",Crépol,"26350",561,"26","200068781","2605"
"26108",Crest,"26400",8380,"26","200040509","2602"
"26110",Crozes-Hermitage,"26600",651,"26","200073096","2613"
"26111",Crupies,"26460",98,"26","242600492","2603"
"26112",Curnier,"26110",172,"26","200068229","2610"
"26113",Die,"26150",4585,"26","242600534","2604"
"26114",Dieulefit,"26220",3121,"26","242600492","2603"
"26115",Divajeu,"26400",637,"26","242600252","2602"
"26116",Donzère,"26290",5739,"26","200042901","2606"
"26117",Échevis,"26190",48,"26","200067767","2619"
"26118",Épinouze,"26210",1558,"26","200040491","2605"
"26119",Érôme,"26600",818,"26","200073096","2613"
"26121",Espeluche,"26780",1039,"26","200040459","2609"
"26122",Espenel,"26340",167,"26","200040509","2604"
"26123",Establet,"26470",28,"26","242600534","2604"
"26124",Étoile-sur-Rhône,"26800",5412,"26","200068781","2607"
"26125",Eurre,"26400",1305,"26","242600252","2602"
"26126",Eygalayes,"26560",84,"26","200068229","2610"
"26127",Eygaliers,"26170",103,"26","200068229","2610"
"26128",Eygluy-Escoulin,"26400",65,"26","242600252","2604"
"26129",Eymeux,"26730",1032,"26","200068781","2619"
"26130",Eyroles,"26110",30,"26","200068229","2610"
"26131",Eyzahut,"26160",142,"26","242600492","2603"
"26133",Fay-le-Clos,"26240",166,"26","200040491","2612"
"26134",Félines-sur-Rimandoule,"26160",76,"26","242600252","2603"
"26135",Ferrassières,"26570",129,"26","200035723","2610"
"26136",Val-Maravel,"26310",57,"26","242600534","2604"
"26137",Francillon-sur-Roubion,"26400",192,"26","242600252","2603"
"26138",La Garde-Adhémar,"26700",1048,"26","200042901","2614"
"26139",Génissieux,"26750",2183,"26","200068781","2611"
"26140",Geyssans,"26750",721,"26","200068781","2605"
"26141",Gigors-et-Lozeron,"26400",178,"26","242600252","2602"
"26142",Glandage,"26410",113,"26","242600534","2604"
"26143",Le Grand-Serre,"26530",907,"26","200040491","2605"
"26144",Grane,"26400",1895,"26","242600252","2602"
"26145",Les Granges-Gontardes,"26290",632,"26","200042901","2606"
"26146",Grignan,"26230",1545,"26","200040681","2606"
"26147",Gumiane,"26470",20,"26","242600534","2604"
"26148",Hauterives,"26390",1900,"26","200040491","2605"
"26149",Hostun,"26730",975,"26","200068781","2619"
"26150",Izon-la-Bruisse,"26560",10,"26","200068229","2610"
"26152",Jonchères,"26310",29,"26","242600534","2604"
"26153",Laborel,"26560",104,"26","200068765","2610"
"26154",Lachau,"26560",228,"26","200068765","2610"
"26155",Lapeyrouse-Mornay,"26210",1217,"26","200040491","2605"
"26156",Larnage,"26600",1073,"26","200073096","2613"
"26157",La Laupie,"26740",774,"26","200040459","2603"
"26159",Laval-d'Aix,"26150",122,"26","242600534","2604"
"26160",Laveyron,"26240",1165,"26","200040491","2612"
"26161",Lemps,"26510",48,"26","200068229","2610"
"26162",Lens-Lestang,"26210",859,"26","200040491","2605"
"26163",Léoncel,"26190",52,"26","200067767","2619"
"26164",Lesches-en-Diois,"26310",50,"26","242600534","2604"
"26165",Livron-sur-Drôme,"26250",9098,"26","242600252","2607"
"26166",Loriol-sur-Drôme,"26270",6561,"26","242600252","2607"
"26167",Luc-en-Diois,"26310",489,"26","242600534","2604"
"26168",Lus-la-Croix-Haute,"26620",549,"26","242600534","2604"
"26169",Malataverne,"26780",1988,"26","200042901","2606"
"26170",Malissard,"26120",3192,"26","200068781","2616"
"26171",Manas,"26160",195,"26","200040459","2603"
"26172",Manthes,"26210",669,"26","200040491","2605"
"26173",Marches,"26300",789,"26","200068781","2619"
"26174",Margès,"26260",1133,"26","200073096","2605"
"26175",Marignac-en-Diois,"26150",208,"26","242600534","2604"
"26176",Marsanne,"26740",1333,"26","200040459","2603"
"26177",Marsaz,"26260",792,"26","200073096","2605"
"26178",Menglon,"26410",501,"26","242600534","2604"
"26179",Mercurol-Veaunes,"26600",2623,"26","200073096","2613"
"26180",Mérindol-les-Oliviers,"26170",229,"26","200068229","2610"
"26181",Mévouillon,"26560",241,"26","200068229","2610"
"26182",Mirabel-aux-Baronnies,"26110",1590,"26","200068229","2610"
"26183",Mirabel-et-Blacons,"26400",1058,"26","200040509","2602"
"26185",Mirmande,"26270",574,"26","242600252","2607"
"26186",Miscon,"26310",56,"26","242600534","2604"
"26188",Mollans-sur-Ouvèze,"26170",1060,"26","248400335","2610"
"26189",Montauban-sur-l'Ouvèze,"26170",109,"26","200068229","2610"
"26190",Montaulieu,"26110",83,"26","200068229","2610"
"26191",Montboucher-sur-Jabron,"26740",2273,"26","200040459","2609"
"26192",Montbrison-sur-Lez,"26770",286,"26","200040681","2606"
"26193",Montbrun-les-Bains,"26570",444,"26","200068229","2610"
"26194",Montchenu,"26350",581,"26","200073096","2605"
"26195",Montclar-sur-Gervanne,"26400",181,"26","242600252","2602"
"26196",Montéléger,"26760",1798,"26","200068781","2617"
"26197",Montélier,"26120",4077,"26","200068781","2616"
"26198",Montélimar,"26200",38692,"26","200040459","2608,2609,2697"
"26199",Montferrand-la-Fare,"26510",30,"26","200068229","2610"
"26200",Montfroc,"26560",75,"26","200071033","2610"
"26201",Montguers,"26170",43,"26","200068229","2610"
"26202",Montjoux,"26220",339,"26","242600492","2603"
"26203",Montjoyer,"26230",279,"26","200040681","2606"
"26204",Montlaur-en-Diois,"26310",149,"26","242600534","2604"
"26205",Montmaur-en-Diois,"26150",82,"26","242600534","2604"
"26206",Montmeyran,"26120",2877,"26","200068781","2602"
"26207",Montmiral,"26750",660,"26","200068781","2605"
"26208",Montoison,"26800",1912,"26","242600252","2607"
"26209",Montréal-les-Sources,"26510",24,"26","200068229","2610"
"26210",Valherbasse,"26350",1002,"26","200068781","2605"
"26211",Montségur-sur-Lauzon,"26130",1291,"26","200040681","2606"
"26212",Montvendre,"26120",1167,"26","200068781","2602"
"26213",Moras-en-Valloire,"26210",657,"26","200040491","2605"
"26214",Mornans,"26460",70,"26","242600252","2603"
"26215",La Motte-Chalancon,"26470",427,"26","242600534","2604"
"26216",La Motte-de-Galaure,"26240",790,"26","200040491","2612"
"26217",La Motte-Fanjas,"26190",190,"26","200067767","2619"
"26218",Mours-Saint-Eusèbe,"26540",3096,"26","200068781","2611"
"26219",Mureils,"26240",465,"26","200040491","2612"
"26220",Nyons,"26110",6742,"26","200068229","2610"
"26221",Omblèze,"26400",71,"26","242600252","2602"
"26222",Orcinas,"26220",38,"26","242600492","2603"
"26223",Oriol-en-Royans,"26190",536,"26","200067767","2619"
"26224",Ourches,"26120",247,"26","200068781","2602"
"26225",Parnans,"26750",699,"26","200068781","2605"
"26226",Le Pègue,"26770",362,"26","200040681","2606"
"26227",Pelonne,"26510",23,"26","200068229","2610"
"26228",Pennes-le-Sec,"26340",34,"26","242600534","2604"
"26229",La Penne-sur-l'Ouvèze,"26170",99,"26","200068229","2610"
"26231",Peyrins,"26380",2802,"26","200068781","2611"
"26232",Peyrus,"26120",605,"26","200068781","2602"
"26233",Piégon,"26110",269,"26","200068229","2610"
"26234",Piégros-la-Clastre,"26400",825,"26","200040509","2602"
"26235",Pierrelatte,"26700",13286,"26","200042901","2614"
"26236",Pierrelongue,"26170",220,"26","200068229","2610"
"26238",Les Pilles,"26110",246,"26","200068229","2610"
"26239",Plaisians,"26170",197,"26","200068229","2610"
"26240",Plan-de-Baix,"26400",145,"26","242600252","2602"
"26241",Le Poët-Célard,"26460",126,"26","242600252","2603"
"26242",Le Poët-en-Percip,"26170",17,"26","200068229","2610"
"26243",Le Poët-Laval,"26160",923,"26","242600492","2603"
"26244",Le Poët-Sigillat,"26110",119,"26","200068229","2610"
"26245",Pommerol,"26470",15,"26","200068229","2610"
"26246",Ponet-et-Saint-Auban,"26150",126,"26","242600534","2604"
"26247",Ponsas,"26240",521,"26","200040491","2612"
"26248",Pontaix,"26150",166,"26","242600534","2604"
"26249",Pont-de-Barret,"26160",671,"26","242600492","2603"
"26250",Pont-de-l'Isère,"26600",3415,"26","200073096","2613"
"26251",Portes-en-Valdaine,"26160",397,"26","200040459","2603"
"26252",Portes-lès-Valence,"26800",10445,"26","200068781","2617"
"26253",Poyols,"26310",69,"26","242600534","2604"
"26254",Pradelle,"26340",18,"26","242600534","2604"
"26255",Les Prés,"26310",23,"26","242600534","2604"
"26256",Propiac,"26170",124,"26","200068229","2610"
"26257",Puygiron,"26160",421,"26","200040459","2603"
"26258",Puy-Saint-Martin,"26450",881,"26","242600252","2603"
"26259",Ratières,"26330",270,"26","200040491","2605"
"26261",Réauville,"26230",383,"26","200040681","2606"
"26262",Recoubeau-Jansac,"26310",271,"26","242600534","2604"
"26263",Reilhanette,"26570",144,"26","200068229","2610"
"26264",Rémuzat,"26510",352,"26","200068229","2610"
"26266",Rimon-et-Savel,"26340",28,"26","200040509","2604"
"26267",Rioms,"26170",26,"26","200068229","2610"
"26268",Rochebaudin,"26160",121,"26","242600492","2603"
"26269",Rochebrune,"26110",63,"26","200068229","2610"
"26270",Rochechinard,"26190",115,"26","200067767","2619"
"26271",La Roche-de-Glun,"26600",3280,"26","200073096","2613"
"26272",Rochefort-en-Valdaine,"26160",352,"26","200040459","2603"
"26273",Rochefort-Samson,"26300",1000,"26","200068781","2619"
"26274",Rochefourchat,"26340",1,"26","242600534","2604"
"26275",Rochegude,"26790",1586,"26","200042901","2614"
"26276",Roche-Saint-Secret-Béconne,"26770",446,"26","242600492","2603"
"26277",La Roche-sur-Grane,"26400",174,"26","242600252","2602"
"26278",La Roche-sur-le-Buis,"26170",292,"26","200068229","2610"
"26279",La Rochette-du-Buis,"26170",78,"26","200068229","2610"
"26281",Romans-sur-Isère,"26100",33310,"26","200068781","2611,2698"
"26282",Romeyer,"26150",198,"26","242600534","2604"
"26283",Rottier,"26470",21,"26","242600534","2604"
"26284",Roussas,"26230",365,"26","200040681","2606"
"26285",Rousset-les-Vignes,"26770",293,"26","200040681","2606"
"26286",Roussieux,"26510",23,"26","200068229","2610"
"26287",Roynac,"26450",484,"26","200040459","2603"
"26288",Sahune,"26510",315,"26","200068229","2610"
"26289",Saillans,"26340",1233,"26","200040509","2604"
"26290",Saint-Agnan-en-Vercors,"26420",387,"26","200067767","2619"
"26291",Saint-Andéol,"26150",80,"26","242600534","2604"
"26292",Saint-Auban-sur-l'Ouvèze,"26170",215,"26","200068229","2610"
"26293",Saint-Avit,"26330",302,"26","200040491","2605"
"26294",Saint-Bardoux,"26260",607,"26","200068781","2611"
"26295",Saint-Barthélemy-de-Vals,"26240",1884,"26","200040491","2612"
"26296",Saint-Benoit-en-Diois,"26340",26,"26","200040509","2604"
"26298",Saint-Christophe-et-le-Laris,"26350",411,"26","200068781","2605"
"26299",Sainte-Croix,"26150",107,"26","242600534","2604"
"26300",Saint-Dizier-en-Diois,"26310",48,"26","242600534","2604"
"26301",Saint-Donat-sur-l'Herbasse,"26260",4107,"26","200073096","2605"
"26302",Sainte-Eulalie-en-Royans,"26190",540,"26","200067767","2619"
"26303",Sainte-Euphémie-sur-Ouvèze,"26170",71,"26","200068229","2610"
"26304",Saint-Ferréol-Trente-Pas,"26110",248,"26","200068229","2610"
"26305",Saint-Gervais-sur-Roubion,"26160",1000,"26","200040459","2603"
"26306",Sainte-Jalle,"26110",304,"26","200068229","2610"
"26307",Saint-Jean-en-Royans,"26190",2918,"26","200067767","2619"
"26308",Saint-Julien-en-Quint,"26150",155,"26","242600534","2604"
"26309",Saint-Julien-en-Vercors,"26420",242,"26","200067767","2619"
"26310",Saint-Laurent-d'Onay,"26350",152,"26","200068781","2605"
"26311",Saint-Laurent-en-Royans,"26190",1391,"26","200067767","2619"
"26312",Saint-Marcel-lès-Sauzet,"26740",1247,"26","200040459","2603"
"26313",Saint-Marcel-lès-Valence,"26320",6201,"26","200068781","2615"
"26314",Saint-Martin-d'Août,"26330",382,"26","200040491","2605"
"26315",Saint-Martin-en-Vercors,"26420",371,"26","200067767","2619"
"26316",Saint-Martin-le-Colonel,"26190",190,"26","200067767","2619"
"26317",Saint-Maurice-sur-Eygues,"26110",771,"26","200068229","2610"
"26318",Saint-May,"26510",41,"26","200068229","2610"
"26319",Saint-Michel-sur-Savasse,"26750",574,"26","200068781","2605"
"26320",Saint-Nazaire-en-Royans,"26190",799,"26","200067767","2619"
"26321",Saint-Nazaire-le-Désert,"26340",190,"26","242600534","2604"
"26322",Saint-Pantaléon-les-Vignes,"26770",445,"26","200040681","2606"
"26323",Saint-Paul-lès-Romans,"26750",1822,"26","200068781","2611"
"26324",Saint-Paul-Trois-Châteaux,"26130",9026,"26","200042901","2614"
"26325",Saint-Rambert-d'Albon,"26140",6420,"26","200040491","2612"
"26326",Saint-Restitut,"26130",1373,"26","200042901","2614"
"26327",Saint-Roman,"26410",189,"26","242600534","2604"
"26328",Saint-Sauveur-en-Diois,"26340",55,"26","200040509","2604"
"26329",Saint-Sauveur-Gouvernet,"26110",183,"26","200068229","2610"
"26330",Saint-Sorlin-en-Valloire,"26210",2250,"26","200040491","2605"
"26331",Saint-Thomas-en-Royans,"26190",591,"26","200067767","2619"
"26332",Saint-Uze,"26240",2040,"26","200040491","2612"
"26333",Saint-Vallier,"26240",3896,"26","200040491","2612"
"26334",Salettes,"26160",148,"26","242600492","2603"
"26335",Salles-sous-Bois,"26770",187,"26","200040681","2606"
"26336",Saou,"26400",556,"26","242600252","2603"
"26337",Saulce-sur-Rhône,"26270",1850,"26","200040459","2608"
"26338",Sauzet,"26740",1846,"26","200040459","2603"
"26339",Savasse,"26740",1446,"26","200040459","2608"
"26340",Séderon,"26560",267,"26","200068229","2610"
"26341",Serves-sur-Rhône,"26600",743,"26","200073096","2613"
"26342",Solérieux,"26130",342,"26","200042901","2614"
"26343",Souspierre,"26160",97,"26","242600492","2603"
"26344",Soyans,"26400",381,"26","242600252","2603"
"26345",Suze-la-Rousse,"26790",2089,"26","200042901","2614"
"26346",Suze,"26400",234,"26","242600252","2602"
"26347",Tain-l'Hermitage,"26600",6194,"26","200073096","2613"
"26348",Taulignan,"26770",1697,"26","200040681","2606"
"26349",Tersanne,"26390",356,"26","200040491","2605"
"26350",Teyssières,"26220",86,"26","242600492","2603"
"26351",Les Tonils,"26460",21,"26","242600492","2603"
"26352",La Touche,"26160",250,"26","200040459","2603"
"26353",Les Tourrettes,"26740",1035,"26","200040459","2608"
"26355",Triors,"26750",551,"26","200068781","2611"
"26356",Truinas,"26460",122,"26","242600492","2603"
"26357",Tulette,"26790",1976,"26","200042901","2606"
"26358",Upie,"26120",1529,"26","200068781","2602"
"26359",Vachères-en-Quint,"26150",31,"26","242600534","2604"
